CustomerID,BikeBuyer
17280,1
17281,1
17282,0
17283,1
17284,1
17285,0
17286,0
17287,1
17288,1
17289,1
17291,1
17292,1
17293,0
17294,0
17295,0
17296,1
17297,0
17298,0
17300,1
17301,0
17302,0
17303,1
17304,1
17305,1
17306,1
17307,1
17308,0
17309,0
17310,0
17311,0
17312,1
17313,1
17314,0
17315,0
17316,1
17318,1
17320,1
17321,0
17322,1
17323,0
17324,0
17325,0
17326,0
17327,0
17328,0
17330,1
17331,1
17332,0
17333,0
17336,0
17337,0
17339,0
17340,0
17341,1
17342,0
17343,0
17344,1
17345,0
17346,0
17347,0
17348,0
17349,1
17350,0
17351,0
17352,0
17353,0
17354,0
17355,0
17356,1
17357,0
17358,0
17359,0
17360,0
17361,0
17362,0
17363,0
17364,0
17365,1
17366,1
17367,0
17369,0
17370,0
17371,0
17372,0
17373,0
17374,0
17375,0
17376,1
17377,0
17378,0
17379,0
17380,0
17381,0
17382,0
17383,0
17384,1
17385,0
17386,0
17387,0
17388,1
17389,0
17390,0
17391,1
17392,1
17393,1
17394,1
17395,1
17396,1
17397,0
17398,0
17399,0
17400,1
17401,0
17402,0
17404,0
17405,0
17406,0
17407,0
17408,0
17409,1
17410,1
17411,0
17412,0
17413,0
17414,0
17415,0
17416,1
17417,1
17418,0
17419,1
17420,1
17421,1
17422,1
17423,1
17424,1
17425,1
17426,1
17427,1
17428,1
17429,1
17431,0
17432,1
17433,1
17434,1
17435,1
17436,0
17437,0
17438,0
17439,0
17440,0
17441,1
17443,0
17444,0
17446,0
17447,0
17449,0
17451,1
17452,1
17453,1
17454,1
17456,0
17457,0
17458,0
17459,0
17460,0
17461,0
17463,0
17464,0
17465,1
17466,0
17467,0
17469,0
17470,0
17471,0
17473,0
17474,0
17475,0
17476,0
17477,0
17478,0
17479,0
17480,0
17481,0
17482,0
17484,0
17485,0
17486,0
17488,0
17489,0
16963,0
17492,0
17493,0
17494,0
17495,0
17496,0
17497,0
17499,1
17500,0
17501,0
17502,0
17503,0
17504,0
17505,0
17506,0
17507,0
17508,0
17510,0
17511,0
17512,0
17513,0
17514,0
17515,1
17516,1
17517,1
17518,0
17519,0
17520,1
17521,1
17522,1
17525,1
17526,0
17527,0
17528,0
17529,0
17530,0
17531,0
17532,0
17533,0
17534,1
17535,1
17537,1
17538,0
17539,1
17540,0
17541,0
17543,0
17544,1
17545,0
17546,0
17547,1
17548,0
17549,0
17550,0
17551,0
17552,0
17553,0
17554,0
17555,0
17556,0
17557,0
17558,0
17559,0
17560,1
17561,0
17562,0
17563,0
17565,0
17566,0
17568,0
24152,0
17571,0
17572,1
17573,0
17575,0
17576,0
17577,1
17578,0
17579,0
17580,0
17581,1
17582,1
17583,1
17585,1
17586,1
17587,0
17588,0
17589,0
17590,0
17591,0
17592,0
17595,1
17596,0
17597,0
17598,1
17599,0
17600,0
17601,0
17602,1
17603,0
17604,0
17605,0
17606,1
17607,1
17608,0
17609,1
17610,1
17611,1
17612,1
17613,1
17614,1
17615,0
17616,1
17617,1
17618,1
17619,0
17620,1
17621,1
17622,1
17623,1
17624,1
17625,1
17626,0
17627,0
17628,0
17629,0
17630,0
17631,1
17632,0
17633,0
17634,1
17635,0
17636,0
17637,1
17638,0
17639,0
17640,0
17642,0
17643,0
17644,0
17645,1
17646,1
17647,1
17648,1
17649,1
17650,0
17651,0
17652,0
17653,1
17654,0
17657,1
17658,0
17659,1
17660,0
17661,0
17662,0
17663,0
17665,0
17666,0
17667,0
17668,1
17669,0
17670,0
17671,0
17672,0
17673,0
17674,0
17675,0
17676,0
17678,0
17679,0
17681,0
17682,0
17683,0
17684,1
17685,0
17686,0
17687,0
17688,0
17689,0
17690,0
17691,0
17692,0
17693,0
17694,0
17695,0
17696,1
17697,1
17699,0
17700,1
17702,0
17704,0
17705,1
17706,0
17707,0
17708,0
17709,1
17710,0
17711,0
17712,0
17713,0
17714,0
17715,0
17716,0
17717,0
17718,0
17719,0
17720,0
17721,0
17722,0
17723,0
17724,0
17725,0
17727,0
17728,0
17729,0
17730,0
17731,0
17733,0
17734,0
17736,1
17737,0
17739,1
17740,0
17741,0
17742,1
17743,1
17744,1
21868,0
17746,1
17747,0
17748,0
17749,0
17750,0
17751,0
17752,0
17753,0
17754,1
17755,0
17756,0
17757,0
17759,0
17760,1
17761,0
17762,1
17763,0
17764,0
17765,0
17766,0
17768,0
17769,0
17770,0
17771,0
17772,0
17773,0
17774,0
17775,0
17776,1
17777,0
17778,0
17779,0
17780,0
17781,0
17782,0
17783,1
17784,1
17785,0
17786,1
17787,1
17788,0
17789,0
17790,1
17791,1
17792,0
17794,1
17795,0
17796,1
17797,0
17798,0
17799,1
25217,1
17801,0
17802,1
17803,1
17804,1
17805,1
17806,1
17808,0
17811,0
17812,0
17813,1
17814,0
17816,0
17817,0
17818,1
17819,0
17820,0
17821,1
17822,0
17824,1
17825,1
17826,0
17827,1
17828,0
17829,0
17830,1
17831,0
17832,0
17833,0
17834,0
17835,0
17836,0
17837,1
17838,0
17840,0
17841,1
17842,0
17843,0
17844,0
17845,0
17846,0
17847,0
17848,1
17849,1
17850,1
17851,0
17852,0
17853,0
17854,0
17855,1
17857,0
17858,0
17859,0
17860,1
17861,0
17862,0
17863,0
17864,0
17865,1
17866,1
17867,1
17868,1
17869,1
17870,0
17871,0
17872,0
17873,0
17874,1
17875,0
17876,0
17877,1
17878,0
17879,0
17880,0
17881,0
17882,1
17883,0
17884,0
17886,0
17887,0
17888,0
17890,0
17891,0
17892,0
17893,0
17894,0
17895,0
17896,0
17897,0
17898,0
17899,0
17900,0
17901,0
17902,0
17903,0
17904,0
17905,0
17907,0
17908,0
17909,0
17910,0
17911,0
17912,1
17913,0
17914,0
17915,0
17916,0
17918,0
17919,0
17920,0
17921,0
17922,0
17923,0
17924,0
17925,0
17926,0
17927,1
17929,0
17930,0
17931,1
17932,0
17934,1
17935,0
17936,0
17937,0
17938,0
17939,1
17940,0
17941,0
17942,0
17943,0
17944,0
17945,0
17946,0
17947,1
17948,0
17949,0
17950,0
17951,0
17954,0
17955,0
17956,1
17957,1
17958,0
17959,1
17961,0
17962,0
17963,0
17965,0
17966,0
17967,0
17968,0
17969,0
17970,1
17971,0
17972,0
17973,0
17974,0
17975,0
17976,1
17977,0
17979,0
17980,1
17982,1
17983,0
17984,0
17985,0
17986,0
17988,1
17989,0
17990,0
17991,0
17992,0
17993,0
17994,1
17995,0
17996,1
17997,1
17998,0
17999,1
18000,1
18002,0
18003,0
18005,0
18006,0
18007,0
18008,1
18009,1
18010,1
18011,1
18012,0
18013,0
18014,1
18015,0
18016,0
11092,1
18018,1
18019,0
18020,0
18021,1
18022,1
18023,0
18024,1
18025,1
18026,0
18027,0
18028,0
18029,0
18030,0
18031,0
18032,0
18033,0
18034,0
18035,0
18036,0
18037,1
18039,0
18040,0
18041,1
18042,0
18044,0
18045,0
18046,0
18047,0
18048,0
18049,1
18050,0
18051,0
18053,1
18054,0
18056,1
18057,0
18058,0
18059,0
18060,0
18061,0
18064,0
18065,0
18066,0
18067,0
18068,0
18069,0
18070,0
18071,0
18072,0
18073,0
18074,0
18075,0
18076,0
18077,0
18078,0
18079,0
18080,0
18081,0
18082,0
18083,0
18083,0
18084,0
18085,0
18086,0
18087,1
18088,0
18089,0
18090,0
18091,0
18094,0
18095,0
18096,0
18097,0
18098,0
18099,0
18100,0
18101,0
18102,0
18103,0
18104,0
18105,0
18106,0
18107,0
18108,1
18109,0
18110,0
18112,0
18113,0
18114,1
18115,0
18116,0
18117,0
18118,0
18119,0
18120,0
18121,0
18122,0
18123,1
18124,1
18125,0
18126,1
18127,1
18128,1
18129,1
18130,1
18131,1
18132,1
18133,1
18135,1
18136,1
18137,0
18138,1
18139,1
18140,0
18141,1
18142,1
18143,0
18144,0
18145,0
18146,0
18147,0
18148,0
18149,0
18150,0
18151,0
18152,1
18153,1
18154,0
18157,0
18158,0
18159,1
18160,0
18161,1
18162,0
18163,1
18164,1
18165,1
18167,0
18168,1
18169,1
18170,1
18171,1
18172,1
18173,1
18174,0
18175,0
18176,0
18178,1
18179,0
18180,1
18181,0
18182,0
18183,0
18184,0
18185,0
18186,1
18187,1
18188,0
18189,0
18190,0
18192,0
18193,0
18194,1
18195,0
18196,1
18197,1
18198,1
18199,1
18200,0
18201,0
18202,1
18203,1
18204,1
18205,0
18207,1
18208,0
18209,1
18210,1
18211,1
18212,0
18215,1
18217,1
18218,1
18219,1
18220,1
18222,1
18223,1
18225,1
18226,1
18228,1
18229,0
18230,0
18231,0
18232,0
18234,0
18235,0
18236,0
18237,0
18238,0
18239,0
18240,0
18241,0
18242,0
18243,0
18244,0
18245,1
18246,0
18247,1
18248,0
18249,0
18251,1
18253,1
18254,1
18255,1
18257,1
18258,0
18259,0
18260,0
18261,1
18262,0
18263,1
18264,1
18265,1
18266,1
18267,1
18268,1
18269,1
18270,0
18271,1
18272,1
18273,1
18274,0
18275,0
18276,1
18277,1
18278,0
18279,1
18280,0
18281,0
18282,0
18283,0
18284,1
18285,0
18286,0
18287,0
18288,1
18289,1
18290,0
18292,1
18293,0
18294,0
18295,0
18296,0
18297,0
18298,1
18299,1
18300,0
18301,0
18302,1
18303,0
18304,0
18305,0
18306,0
18307,1
18308,0
18309,1
18310,0
18311,0
18312,0
18313,0
18314,1
18315,0
18316,0
18317,0
18318,0
18319,0
18320,0
18321,0
18322,1
18323,0
18324,0
18325,0
18326,0
18328,0
18329,0
18330,0
18331,0
18332,0
18333,0
18335,0
23703,0
18337,0
18338,0
18340,0
18341,0
18342,0
18343,0
18344,0
18345,0
18346,0
18347,0
18348,0
18349,0
18350,0
18351,0
18352,0
18353,0
18354,0
18355,1
18356,0
18357,1
18358,0
18359,1
18360,0
18361,0
18362,0
18363,0
18364,0
18365,0
18366,1
18367,0
18368,1
18369,0
18370,0
18371,1
18372,1
18373,0
18374,0
18375,0
18376,0
18377,0
18378,0
18379,0
18380,0
18381,0
18382,0
18383,0
18384,1
18385,1
25975,1
18387,1
18388,0
18389,1
18390,1
18392,1
18393,0
18394,1
18395,1
18396,1
18397,1
18398,1
18399,1
18401,1
18402,1
18403,1
18404,1
18405,0
18406,1
18407,0
18408,0
18409,0
18410,0
18411,0
18412,1
18413,0
18414,0
18415,0
18417,1
18419,0
18420,0
18421,0
18422,1
18423,0
18424,0
18425,0
18426,0
18427,0
18428,1
18429,0
18430,0
18431,0
18434,0
18435,0
18436,0
18437,0
18438,0
18439,0
18441,0
18442,0
18443,0
18444,0
18445,0
18446,0
18448,0
18449,0
18450,0
18451,0
18452,0
18453,0
18455,0
18456,0
18457,0
18458,1
18459,0
18461,0
18462,0
18463,0
18464,0
18465,0
18466,0
18467,0
18468,0
18469,0
18470,0
18471,0
18472,0
18473,0
18474,1
18475,0
18477,0
18478,0
18479,0
18480,0
18481,0
18482,0
18483,0
18484,0
18485,0
18486,0
18487,0
18488,0
18490,1
18491,0
18492,1
18493,0
18494,0
18495,0
18496,1
18497,1
18498,1
18499,1
18500,0
18501,1
18502,0
18505,0
18506,0
18507,0
18509,0
18510,0
18512,0
18514,0
18515,1
18517,1
18518,0
18519,1
18520,1
18521,0
18523,1
18524,1
18525,0
18526,1
18527,1
18528,1
18529,1
18530,0
18531,0
18533,0
18534,0
18535,0
18536,0
18537,0
18538,0
18539,0
18540,1
18541,0
18542,0
18543,0
18544,0
18545,0
18546,0
18547,0
18548,0
18549,0
18550,0
18551,0
18552,0
18553,1
18554,0
18555,0
18556,0
18557,0
18558,0
18560,0
18561,0
18562,0
18563,1
18564,1
18565,0
18567,1
18568,0
18569,0
18571,1
18572,0
18573,0
18574,0
18575,0
18576,0
18577,0
18580,0
18581,1
18582,1
18583,1
18584,1
18586,0
18587,0
18588,0
18589,0
18590,1
18591,1
18592,1
18593,0
18593,0
18595,1
18597,0
18599,1
18600,0
18601,1
18602,1
18603,1
18604,1
18606,1
18608,1
27856,0
18610,1
18611,1
18612,1
18614,0
18616,1
18617,1
18618,0
18619,0
18620,0
18621,1
18622,1
18623,0
18624,0
18626,1
18627,1
18629,0
18630,1
18631,1
18633,0
18635,0
18636,0
18637,1
18638,1
18639,1
18641,1
18642,1
18643,0
18644,0
18645,1
18646,1
18647,0
18648,0
18649,0
18650,0
18651,0
18652,0
18653,0
18654,0
18655,0
18656,0
18657,0
18658,0
18661,0
18662,0
18663,0
18664,0
18665,0
18666,0
18667,0
18668,0
18670,0
18671,0
18672,1
18673,0
18674,0
18675,0
18676,0
18677,1
18678,1
18679,1
18680,0
18681,0
18682,0
18683,0
18684,1
18685,0
18686,0
18687,0
18688,1
18691,0
18692,1
18693,0
18694,0
18695,1
18696,0
18699,1
18701,0
23075,0
18703,1
18704,0
18705,1
18706,1
18707,0
18708,0
18709,0
18710,0
18711,1
18712,1
18713,1
18714,1
18715,1
18716,0
18717,0
18718,0
21081,1
18720,1
18721,1
18722,1
18723,1
18724,1
18725,1
18726,1
18728,0
18729,1
18730,0
18732,0
18733,1
18734,1
18735,0
18736,0
18737,1
18738,0
18739,0
18740,1
18741,0
18742,1
18743,1
18744,1
18745,0
18746,0
18747,0
18748,0
18749,0
18750,0
18751,0
18752,0
18754,0
18755,0
18756,0
18757,0
18758,0
18759,0
18760,0
18761,0
18762,0
18763,0
18764,0
18766,0
18768,0
18769,0
18771,0
18772,0
18773,0
18774,1
18775,0
18777,0
18778,0
18779,0
18780,0
18782,0
18784,0
18785,0
18786,1
18787,0
18788,1
18790,0
18791,1
18792,0
18793,0
18794,1
18795,0
18796,0
18797,0
18797,0
18798,0
18799,0
18801,0
18802,0
18803,1
18804,1
18805,0
18806,0
18807,1
18808,1
18810,0
18811,1
18812,1
18813,1
18814,0
18816,0
18817,0
18819,0
18820,0
18821,1
18824,1
18825,1
18826,1
18827,1
18828,0
18829,1
18830,1
18831,1
18832,1
18833,0
18834,0
18835,0
18836,0
18837,0
18838,0
18839,1
18840,0
18841,0
18842,0
18843,0
18845,0
18846,0
18847,0
18848,0
18849,0
18850,1
18851,0
18852,0
18853,0
18854,0
18855,0
18856,0
18857,0
18858,1
18859,0
18860,0
18861,0
18862,1
18863,1
18864,0
18865,0
18866,0
18867,0
18868,0
18869,0
18870,0
18871,0
18872,0
18873,0
18874,0
18875,0
18876,0
18877,0
18878,0
18879,0
18880,0
18881,0
18882,0
18883,1
18884,0
18885,0
18886,1
18887,0
18888,0
18889,0
18890,0
18891,0
18892,0
18893,0
18894,0
18895,0
18896,0
18897,0
18898,0
18899,0
18900,0
18901,0
18902,0
18903,0
18904,0
18905,0
18906,1
18907,0
18908,0
18910,0
18911,0
18912,0
18913,0
18914,0
18915,0
18916,0
18917,0
18918,0
18919,1
18920,0
18921,0
18922,0
18923,0
18924,0
18925,0
18926,0
18927,0
18928,0
18929,0
18930,0
18931,0
18932,0
18933,0
18934,1
18935,1
18937,0
18938,0
18939,1
18940,0
18941,0
18942,1
18943,0
18944,0
18945,0
18946,0
18947,1
18948,0
18949,0
18950,1
18951,1
18952,0
18953,1
18954,1
18955,1
18956,1
18957,0
18958,1
18959,1
18961,1
18962,1
18963,0
18964,1
18965,0
18966,0
18967,0
18970,0
18972,0
18973,0
18974,0
18976,0
18977,0
18978,0
18979,0
18980,0
18981,0
18982,0
18984,0
18985,0
18986,0
18987,0
18988,0
18989,0
18990,0
18991,0
18992,0
18994,0
18995,0
18997,0
18998,0
18999,0
19000,0
19001,0
15684,0
19004,1
19005,0
19006,0
19007,0
19008,0
19009,0
19010,0
19011,1
19012,0
19013,1
19015,0
16434,0
19017,0
19018,0
19019,0
19020,0
19021,0
19022,0
19023,0
19024,0
19025,0
19026,0
19028,1
19029,1
19030,1
19031,1
19032,1
19033,1
19034,1
19035,1
19036,1
19037,0
19038,0
19039,0
19040,1
19042,0
19043,0
19044,0
19045,0
19046,1
19047,0
19048,1
19049,1
19050,1
19051,0
19052,0
19053,1
19054,1
19055,0
19056,1
19057,1
19058,1
19059,0
19060,1
19061,0
19062,0
19063,0
19064,1
19065,1
19066,0
19068,1
19069,0
19070,0
19071,1
19073,1
19074,1
19075,0
19076,0
19077,1
19078,0
19079,1
19080,1
19081,1
19083,0
19084,0
19086,1
19087,0
19088,1
19089,1
19090,1
19091,1
19093,1
19094,1
19095,1
19096,1
19097,1
27750,1
19100,1
19101,0
19102,1
19103,1
19104,1
19106,1
19107,1
19108,0
19109,0
19110,0
19111,0
19112,0
19113,0
19114,0
19115,1
19116,0
19117,1
19118,0
19119,0
19120,1
19121,0
19122,0
19124,0
19125,1
19126,0
19127,0
19128,0
19129,0
19130,0
19131,1
19132,1
19133,1
19134,1
19135,1
19136,0
19137,1
19138,1
19139,1
19140,0
19141,1
19142,1
19143,1
19144,1
19145,1
19146,0
19147,0
19148,1
19150,1
19151,1
19152,1
19153,1
19154,0
19155,1
19156,1
19157,1
19158,0
19159,1
19160,0
19161,1
19162,1
19164,0
19165,0
19166,0
19167,1
19168,1
19170,1
19171,1
19172,0
19173,0
19174,0
19175,1
19176,0
19177,1
19178,0
19180,0
19181,0
19182,1
19183,0
19184,0
19185,0
19186,0
19187,0
19188,0
19189,0
19190,0
19191,0
19192,1
19193,1
19194,1
19196,1
19197,0
19198,1
19199,0
19200,0
19201,0
19202,0
19203,0
19205,0
19206,0
19207,0
19208,0
19209,0
19210,0
19211,0
19212,0
19213,0
19214,0
19215,1
19217,0
19218,0
19219,0
19220,0
19221,0
19222,0
19223,0
19224,0
19225,0
19226,0
19227,0
19229,0
19230,0
19231,1
19232,0
19233,1
19234,1
19235,0
19236,1
19237,0
19238,0
19239,1
19240,0
19241,0
19242,0
19243,0
19244,1
19245,1
19246,0
19247,0
19249,0
19250,0
19253,0
19254,0
19255,0
19256,0
19257,0
19258,0
19259,0
19260,0
19261,0
19262,0
19263,0
19264,0
19265,0
19266,0
19267,0
19268,0
19269,0
19270,0
19271,0
19272,0
19273,0
19274,0
19275,1
19276,1
19277,0
19278,1
19279,1
19280,0
19281,0
19282,0
19283,1
19284,0
19285,0
19286,0
19287,0
19288,0
19289,0
19290,0
19291,0
19292,0
19294,0
19295,0
19296,0
19299,0
19300,0
19301,0
19302,0
19303,0
19304,0
19305,1
19306,0
19307,0
19308,0
19310,0
19311,0
19312,0
19313,1
19314,1
19315,0
19316,0
19317,1
19319,0
19320,1
19321,0
19322,0
19323,0
19324,0
19325,0
19326,0
19327,0
19328,1
19329,0
19330,1
19331,1
19332,0
19333,1
19334,0
19335,1
19336,1
19337,1
19338,0
19339,1
19340,0
19341,0
19342,0
19343,1
19344,1
19345,0
19346,0
19347,1
19348,0
19349,1
19350,0
19352,1
19353,1
19354,0
19355,0
19356,1
19357,0
19358,0
19360,0
19361,0
19362,1
19363,0
19364,1
19365,0
19366,0
19367,1
19368,1
19369,1
19371,0
19372,0
19373,1
19374,0
19375,1
19376,0
19377,0
19379,0
19380,0
19381,1
19382,0
19383,0
19384,0
19385,0
24730,1
19387,0
19388,1
19389,0
19390,0
19391,0
19392,1
19393,1
19394,1
19395,1
19396,0
19397,1
19398,0
19399,0
19400,0
19402,0
19403,0
19404,0
19405,0
19406,0
19407,0
19408,0
19409,0
19411,0
19412,0
19413,1
25326,1
19415,1
19416,0
19417,0
19418,1
19419,0
19420,0
19421,1
19422,0
19423,1
19424,0
19425,1
19426,0
19427,0
19428,0
19429,0
19430,0
19431,0
19432,0
19433,0
19434,0
19435,0
19436,0
19437,0
19438,0
19439,0
19440,0
19441,0
19442,0
19444,0
19445,0
19446,0
19447,0
19449,0
19450,0
19452,0
19453,0
19454,0
19455,1
19456,0
19457,0
19458,1
19459,0
19460,0
19461,1
19462,0
19464,0
19466,0
19467,1
19468,1
19469,1
19470,1
19471,1
19473,1
19474,1
19475,1
19476,0
19477,1
19478,0
19479,0
19480,0
19481,0
19482,0
19483,0
19484,0
19485,1
19486,1
19487,1
19488,0
19489,0
19490,0
19491,1
19492,1
19493,0
19494,1
19495,0
19496,1
19497,1
19498,0
19499,1
19500,0
19501,0
19502,0
19503,0
19504,1
19505,1
19506,1
19507,1
19508,0
19509,1
19511,0
19512,0
19513,0
19514,0
19515,0
19516,0
19518,1
19519,0
19521,0
19522,0
19525,0
19526,0
19527,0
19528,1
19529,0
19530,0
19531,1
19532,1
19533,1
19534,1
19535,1
19536,0
19538,0
19539,0
19540,1
19541,1
19543,1
19544,1
19545,0
19546,0
19547,0
19548,0
19549,0
19550,1
19551,0
19552,0
19553,1
19555,0
19557,1
19558,1
19559,0
19560,0
19561,0
19562,1
19563,0
19564,0
19565,0
19566,1
19567,0
19568,0
19569,0
19570,1
19571,1
19572,1
19573,1
19575,1
19576,1
19577,1
19578,1
19579,1
19580,1
19581,1
19582,1
19583,1
19584,0
19585,0
19586,1
19587,1
19588,1
19589,1
19591,1
19593,0
19594,1
19595,1
19596,0
19597,1
19599,0
19601,0
19602,0
19603,0
19606,0
19607,1
19608,1
19609,0
19610,0
19613,1
19614,1
19615,1
19616,0
19617,1
19618,1
19619,1
19620,1
19621,0
19622,0
19623,0
19624,0
19625,0
19626,1
19627,1
19628,1
19629,1
19630,0
19631,0
19632,1
19633,1
19634,0
19635,1
19636,0
19637,0
19638,0
19639,0
19640,0
19641,0
19643,0
19644,0
19645,0
19646,0
19647,0
19648,0
19649,1
19650,0
19651,0
19652,0
19653,0
19654,0
19655,0
19656,0
19657,0
19658,1
19659,1
19660,1
19661,1
19662,0
19664,0
19665,1
19666,0
19667,0
19668,0
19669,0
19670,0
19671,0
19672,0
19673,0
19674,0
19675,0
19677,0
19678,0
19679,0
19680,0
19681,1
19682,0
19684,1
19685,0
19686,1
19687,1
19688,1
19689,0
19690,0
19691,0
19692,1
19693,1
19694,0
19695,1
19696,1
19697,1
19698,1
19699,0
19701,0
19702,0
19703,0
19704,1
19707,0
19708,0
19709,0
19711,1
19712,1
19713,0
19715,1
19716,0
19717,0
19718,0
19719,0
19720,0
19721,0
19723,0
19725,0
19726,0
19727,0
19728,0
19729,0
19730,0
19731,0
19732,0
19734,0
19735,0
19736,0
19739,0
19740,0
19741,0
19742,0
19743,1
19744,0
19745,0
19746,0
19747,0
19749,0
19750,0
19752,0
19753,0
19754,0
19755,0
19756,1
19757,0
19758,0
19760,1
19763,0
19764,0
19765,0
19766,0
19767,0
19768,0
19769,0
19770,0
19771,0
19772,0
19773,0
19774,0
19775,0
19776,0
19778,0
19779,0
19780,1
19781,0
19782,0
19783,0
19784,0
19785,0
19786,0
19787,1
19788,0
19790,0
19791,0
19792,0
19793,0
19794,1
19796,1
19797,1
19798,1
19799,0
19800,0
19801,0
19802,1
19803,1
19804,0
19805,1
19806,0
19807,1
19808,0
19809,1
19810,0
19811,0
19812,0
19813,0
19814,0
19815,1
19816,0
19817,0
19818,0
19819,0
19820,0
19821,0
19822,1
19823,1
19824,1
19825,1
19826,1
19827,1
19828,1
19830,0
19832,0
19833,0
19834,0
19837,0
19838,0
19839,0
19840,0
19841,0
19842,0
19843,0
19844,0
19845,0
19846,0
19847,1
19848,0
19849,0
19850,0
19851,1
19852,0
19853,0
19855,0
19856,0
19857,1
19858,0
19859,0
19860,0
19862,0
19863,0
19864,1
19865,1
19866,0
19867,0
19868,0
19869,0
19870,0
19871,0
19872,0
19873,1
19874,0
19875,0
19877,0
19878,0
19879,0
19880,0
19881,0
19883,0
19884,0
19885,0
19886,1
19888,0
19889,0
19890,0
19891,0
19892,0
19893,1
19894,1
19895,0
19896,0
19897,1
19898,1
19899,1
19900,1
19901,1
19902,1
19903,1
19904,1
19905,1
19906,1
19907,0
19908,1
19909,0
19911,1
19912,0
19913,0
19914,0
19915,1
19916,0
19917,1
19918,1
19919,0
19920,1
19921,1
19923,0
19925,0
19926,0
19927,1
19928,0
19929,1
19930,0
19931,1
19933,0
19934,0
19935,1
19937,1
19938,1
19939,1
19940,0
19941,1
19942,1
19943,0
19944,0
19945,0
19946,1
19947,1
19950,1
19951,1
19952,1
19953,1
19954,1
19955,1
19956,0
19957,0
19958,0
19959,1
19960,0
19962,1
19963,1
19964,1
19966,1
19967,1
19968,1
19969,1
19970,1
19971,1
19972,0
19973,0
19974,0
19975,1
19976,0
19977,1
19979,1
19981,0
19982,1
19983,1
19984,0
19985,0
19986,1
19987,0
19988,0
19989,0
12815,0
19993,0
19994,1
19995,1
19996,1
19997,0
19998,1
19999,0
20000,0
20002,0
20003,0
20004,0
20005,1
20006,1
20007,0
20008,1
20009,1
20010,1
20011,0
20012,0
20013,0
20014,1
20015,0
20016,0
20017,0
20018,1
20019,1
20020,1
20021,1
20023,0
20024,1
20025,1
20026,1
20027,1
20028,1
20029,0
20030,1
20031,1
20032,1
20033,1
20035,1
20036,0
20037,0
20038,1
20039,1
20040,1
20041,1
20042,0
20043,0
20044,1
20045,0
20046,0
20047,0
20048,0
20049,0
20050,0
20051,1
20053,0
20054,0
20057,0
20058,0
20059,0
20060,0
20061,0
20062,1
20063,1
20064,1
20066,1
20067,0
20068,0
20069,0
20070,0
20071,1
20072,0
20073,0
20074,0
20076,1
20077,0
20078,0
20079,0
20080,0
20081,0
20082,0
20083,0
20084,0
20085,0
20086,0
20087,0
20088,0
20089,0
20091,0
20092,0
20093,0
20094,0
20095,0
20096,0
20097,0
20098,0
20099,0
20100,0
20101,0
20102,0
20103,0
20104,0
20105,0
20106,0
20107,0
20109,0
20110,0
20111,0
20113,0
20114,0
20115,0
20116,0
20117,0
20118,0
20119,0
20120,1
20122,0
20123,0
20124,0
20126,1
20127,0
20128,1
20129,1
20130,0
20132,0
20133,0
20134,0
20135,0
20136,0
20138,0
20139,0
20140,0
17465,1
20142,0
20143,0
20144,0
20145,0
20146,0
20147,0
20148,0
20149,0
20150,0
20151,0
20152,0
20153,0
20154,1
20155,0
26968,1
20157,0
20158,0
20160,0
20161,0
20163,0
20164,0
20165,0
20166,0
20167,1
20168,0
20169,1
20170,0
20174,0
20175,0
20176,0
20178,1
20179,0
20180,0
20181,0
20182,0
20183,0
20184,1
20185,1
20186,1
20188,0
20189,1
20190,0
20191,1
20193,1
20194,0
20195,1
20196,0
20197,0
20198,1
20199,0
20200,0
20201,1
20202,1
20203,1
20204,0
20206,0
20207,0
20209,0
20211,1
20212,1
20213,1
20214,0
20215,0
20217,1
20218,1
20219,0
20220,0
20221,0
20222,1
20223,1
20224,1
20225,0
20226,0
20227,1
20228,0
20229,1
20230,1
20232,1
20233,1
20234,1
20237,0
20239,0
20240,0
20241,1
20242,0
20243,1
20245,1
20246,0
20247,1
20248,0
20249,0
20250,1
20251,1
20252,0
20253,1
20254,1
20255,0
20256,1
20257,1
20258,1
20259,1
20260,1
20261,0
20262,1
20263,1
20264,0
20266,1
20267,1
20268,1
20269,0
20270,0
20271,0
20273,0
20274,0
20275,0
20277,0
20278,0
20280,0
20281,0
20281,0
20282,0
20283,0
20284,1
20285,1
20287,0
20288,1
20289,0
20290,0
20291,0
20292,1
20293,0
20295,1
20296,0
20297,1
20298,1
20300,1
20301,1
20302,0
20303,0
20304,0
20305,0
20306,0
20307,0
20308,0
20309,0
20310,1
20311,0
20312,0
20313,1
20314,0
20315,0
20316,0
20317,0
20318,0
20319,1
20320,0
20321,0
20322,0
20323,1
20326,0
20327,0
20328,0
20329,0
20331,1
20332,1
20333,1
20334,1
20335,1
20336,1
20337,1
20338,1
20340,0
20341,1
20342,0
20343,0
20344,1
20345,1
20346,1
20348,1
20349,0
20352,0
20353,0
20354,0
20355,1
20356,0
20357,0
20358,0
20359,0
20361,0
20362,0
20363,0
20364,0
20365,1
20367,0
20368,0
20369,0
20370,0
20371,0
20372,0
20373,0
20374,0
20375,0
20377,0
20378,0
20380,0
20381,0
20382,0
20383,0
20384,0
20385,0
20387,0
20389,0
20390,0
20391,0
20392,0
20393,0
20394,0
20395,0
20396,0
20397,0
20398,1
20399,0
20401,0
20402,0
20403,0
